COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
103.000000,4090.769231,0.000000,0.000000,0.000000,4199.487179,0.000000,3949.230769,0.000000,0.000000,3886.153846,0.000000,0.000000,0.000000,3867.692308,9378.000000,8087.000000,104.800094,0.000000,0.000000,0.000000,0.000000,
104.000000,4342.051282,0.000000,0.000000,0.000000,4420.512821,0.000000,4012.307692,0.000000,0.000000,4177.435897,0.000000,0.000000,0.000000,4181.025641,9385.000000,8083.000000,104.807910,0.000000,0.000000,0.000000,0.000000,
105.000000,4267.179487,0.000000,0.000000,0.000000,4395.897436,0.000000,3965.128205,0.000000,0.000000,4139.487179,0.000000,0.000000,0.000000,4160.000000,9390.000000,8082.000000,104.815726,0.000000,0.000000,0.000000,0.000000,
106.000000,4065.128205,0.000000,0.000000,0.000000,4252.820513,0.000000,3915.384615,0.000000,0.000000,3956.923077,0.000000,0.000000,0.000000,3968.205128,9406.000000,8081.000000,104.823542,0.000000,0.000000,0.000000,0.000000,
107.000000,4051.794872,0.000000,0.000000,0.000000,4237.948718,0.000000,3917.435897,0.000000,0.000000,3958.461538,0.000000,0.000000,0.000000,3951.794872,9412.000000,8067.000000,104.831358,0.000000,0.000000,0.000000,0.000000,
108.000000,4058.974359,0.000000,0.000000,0.000000,4247.692308,0.000000,3902.564103,0.000000,0.000000,3971.282051,0.000000,0.000000,0.000000,3948.717949,9417.000000,8056.000000,104.839174,0.000000,0.000000,0.000000,0.000000,
109.000000,3940.000000,0.000000,0.000000,0.000000,4172.820513,0.000000,3865.128205,0.000000,0.000000,3837.948718,0.000000,0.000000,0.000000,3818.461538,9423.000000,8055.000000,104.846990,0.000000,0.000000,0.000000,0.000000,
110.000000,3897.435897,0.000000,0.000000,0.000000,4145.128205,0.000000,3864.615385,0.000000,0.000000,3776.923077,0.000000,0.000000,0.000000,3763.589744,9431.000000,8050.000000,104.854807,0.000000,0.000000,0.000000,0.000000,
111.000000,4005.641026,0.000000,0.000000,0.000000,4243.076923,0.000000,3890.769231,0.000000,0.000000,3881.538462,0.000000,0.000000,0.000000,3868.717949,9430.000000,8047.000000,104.862623,0.000000,0.000000,0.000000,0.000000,
112.000000,4034.358974,0.000000,0.000000,0.000000,4310.769231,0.000000,3906.666667,0.000000,0.000000,3912.820513,0.000000,0.000000,0.000000,3904.102564,9435.000000,8048.000000,104.870439,0.000000,0.000000,0.000000,0.000000,
113.000000,3985.641026,0.000000,0.000000,0.000000,4329.230769,0.000000,3932.307692,0.000000,0.000000,3855.897436,0.000000,0.000000,0.000000,3850.256410,9439.000000,8045.000000,104.878255,0.000000,0.000000,0.000000,0.000000,
114.000000,4086.153846,0.000000,0.000000,0.000000,4469.743590,0.000000,3982.564103,0.000000,0.000000,3952.820513,0.000000,0.000000,0.000000,3943.589744,9435.000000,8046.000000,104.886071,0.000000,0.000000,0.000000,0.000000,
115.000000,4129.230769,0.000000,0.000000,0.000000,4596.410256,0.000000,3970.769231,0.000000,0.000000,4000.512821,0.000000,0.000000,0.000000,3986.666667,9476.000000,8047.000000,104.893887,0.000000,0.000000,0.000000,0.000000,
116.000000,4011.282051,0.000000,0.000000,0.000000,4623.076923,0.000000,3971.794872,0.000000,0.000000,3865.128205,0.000000,0.000000,0.000000,3858.974359,9513.000000,8049.000000,104.901704,0.000000,0.000000,0.000000,0.000000,
117.000000,4006.153846,0.000000,0.000000,0.000000,4704.102564,0.000000,4027.179487,0.000000,0.000000,3847.179487,0.000000,0.000000,0.000000,3843.589744,9619.000000,8040.000000,104.909520,0.000000,0.000000,0.000000,0.000000,
118.000000,3946.153846,0.000000,0.000000,0.000000,4712.307692,0.000000,3992.307692,0.000000,0.000000,3805.128205,0.000000,0.000000,0.000000,3780.000000,9685.000000,8021.000000,104.917336,0.000000,0.000000,0.000000,0.000000,
119.000000,3777.435897,0.000000,0.000000,0.000000,4651.794872,0.000000,3955.897436,0.000000,0.000000,3632.307692,0.000000,0.000000,0.000000,3599.487179,9775.000000,7988.000000,104.925152,0.000000,0.000000,0.000000,0.000000,
120.000000,3917.435897,0.000000,0.000000,0.000000,4816.410256,0.000000,4050.256410,0.000000,0.000000,3733.333333,0.000000,0.000000,0.000000,3729.230769,9801.000000,7979.000000,104.932968,0.000000,0.000000,0.000000,0.000000,
121.000000,4196.410256,0.000000,0.000000,0.000000,5052.820513,0.000000,4115.897436,0.000000,0.000000,3993.333333,0.000000,0.000000,0.000000,4021.538462,9817.000000,7958.000000,104.940784,0.000000,0.000000,0.000000,0.000000,
122.000000,4183.589744,0.000000,0.000000,0.000000,5087.179487,0.000000,4072.820513,0.000000,0.000000,3972.307692,0.000000,0.000000,0.000000,4027.179487,9803.000000,7939.000000,104.948601,0.000000,0.000000,0.000000,0.000000,
123.000000,4070.769231,0.000000,0.000000,0.000000,5080.000000,0.000000,4068.205128,0.000000,0.000000,3829.230769,0.000000,0.000000,0.000000,3908.205128,9785.000000,7935.000000,104.956417,0.000000,0.000000,0.000000,0.000000,
124.000000,4059.487179,0.000000,0.000000,0.000000,5134.871795,0.000000,4082.051282,0.000000,0.000000,3799.487179,0.000000,0.000000,0.000000,3878.974359,9721.000000,7924.000000,104.964233,0.000000,0.000000,0.000000,0.000000,
125.000000,4036.923077,0.000000,0.000000,0.000000,5198.461538,0.000000,4076.410256,0.000000,0.000000,3795.897436,0.000000,0.000000,0.000000,3856.410256,9682.000000,7934.000000,104.972049,0.000000,0.000000,0.000000,0.000000,
126.000000,3965.128205,0.000000,0.000000,0.000000,5304.102564,0.000000,4081.538462,0.000000,0.000000,3753.846154,0.000000,0.000000,0.000000,3789.230769,9578.000000,7964.000000,104.979865,0.000000,0.000000,0.000000,0.000000,
127.000000,3895.384615,0.000000,0.000000,0.000000,5449.743590,0.000000,4100.000000,0.000000,0.000000,3710.256410,0.000000,0.000000,0.000000,3710.769231,9522.000000,7983.000000,104.987681,0.000000,0.000000,0.000000,0.000000,
128.000000,3869.743590,0.000000,0.000000,0.000000,5587.692308,0.000000,4163.589744,0.000000,0.000000,3712.820513,0.000000,0.000000,0.000000,3679.487179,9420.000000,8023.000000,104.995498,0.000000,0.000000,0.000000,0.000000,
0.000000,3757.435897,0.000000,0.000000,0.000000,5585.128205,0.000000,4212.820513,0.000000,0.000000,3629.743590,0.000000,0.000000,0.000000,3564.615385,9365.000000,8045.000000,105.003314,0.000000,0.000000,0.000000,0.000000,
1.000000,3582.051282,0.000000,0.000000,0.000000,5476.923077,0.000000,4155.897436,0.000000,0.000000,3458.974359,0.000000,0.000000,0.000000,3362.564103,9314.000000,8055.000000,105.011130,0.000000,0.000000,0.000000,0.000000,
2.000000,3643.076923,0.000000,0.000000,0.000000,5541.538462,0.000000,4247.692308,0.000000,0.000000,3513.846154,0.000000,0.000000,0.000000,3410.769231,9207.000000,8075.000000,105.018946,0.000000,0.000000,0.000000,0.000000,
3.000000,3779.487179,0.000000,0.000000,0.000000,5669.743590,0.000000,4548.205128,0.000000,0.000000,3678.461538,0.000000,0.000000,0.000000,3577.948718,9155.000000,8085.000000,105.026762,0.000000,0.000000,0.000000,0.000000,
4.000000,3711.794872,0.000000,0.000000,0.000000,5620.512821,0.000000,4727.692308,0.000000,0.000000,3636.410256,0.000000,0.000000,0.000000,3529.743590,9050.000000,8108.000000,105.034578,0.000000,0.000000,0.000000,0.000000,
5.000000,3701.025641,0.000000,0.000000,0.000000,5633.846154,0.000000,4653.333333,0.000000,0.000000,3614.358974,0.000000,0.000000,0.000000,3509.230769,8998.000000,8112.000000,105.042395,0.000000,0.000000,0.000000,0.000000,
6.000000,3818.974359,0.000000,0.000000,0.000000,5784.615385,0.000000,4435.897436,0.000000,0.000000,3729.230769,0.000000,0.000000,0.000000,3630.769231,8893.000000,8117.000000,105.050211,0.000000,0.000000,0.000000,0.000000,
7.000000,3787.179487,0.000000,0.000000,0.000000,5790.769231,0.000000,4240.000000,0.000000,0.000000,3713.333333,0.000000,0.000000,0.000000,3607.692308,8844.000000,8127.000000,105.058027,0.000000,0.000000,0.000000,0.000000,
8.000000,3733.846154,0.000000,0.000000,0.000000,5750.769231,0.000000,4240.512821,0.000000,0.000000,3664.102564,0.000000,0.000000,0.000000,3547.692308,8746.000000,8135.000000,105.065843,0.000000,0.000000,0.000000,0.000000,
9.000000,3787.179487,0.000000,0.000000,0.000000,5790.256410,0.000000,4347.179487,0.000000,0.000000,3718.461538,0.000000,0.000000,0.000000,3598.461538,8704.000000,8136.000000,105.073659,0.000000,0.000000,0.000000,0.000000,
10.000000,3761.538462,0.000000,0.000000,0.000000,5740.000000,0.000000,4320.512821,0.000000,0.000000,3692.820513,0.000000,0.000000,0.000000,3567.692308,8663.000000,8133.000000,105.081475,0.000000,0.000000,0.000000,0.000000,
11.000000,3752.820513,0.000000,0.000000,0.000000,5700.512821,0.000000,4301.025641,0.000000,0.000000,3675.897436,0.000000,0.000000,0.000000,3541.538462,8582.000000,8136.000000,105.089292,0.000000,0.000000,0.000000,0.000000,
12.000000,3828.205128,0.000000,0.000000,0.000000,5748.205128,0.000000,4364.102564,0.000000,0.000000,3760.000000,0.000000,0.000000,0.000000,3614.871795,8542.000000,8141.000000,105.097108,0.000000,0.000000,0.000000,0.000000,
13.000000,3737.948718,0.000000,0.000000,0.000000,5644.102564,0.000000,4315.384615,0.000000,0.000000,3690.256410,0.000000,0.000000,0.000000,3528.717949,8483.000000,8135.000000,105.104924,0.000000,0.000000,0.000000,0.000000,
14.000000,3511.282051,0.000000,0.000000,0.000000,5430.256410,0.000000,4194.358974,0.000000,0.000000,3464.102564,0.000000,0.000000,0.000000,3285.128205,8463.000000,8128.000000,105.112740,0.000000,0.000000,0.000000,0.000000,
15.000000,3506.666667,0.000000,0.000000,0.000000,5411.282051,0.000000,4157.435897,0.000000,0.000000,3455.384615,0.000000,0.000000,0.000000,3258.461538,8409.000000,8135.000000,105.120556,0.000000,0.000000,0.000000,0.000000,
16.000000,3714.871795,0.000000,0.000000,0.000000,5547.692308,0.000000,4195.897436,0.000000,0.000000,3674.358974,0.000000,0.000000,0.000000,3471.794872,8394.000000,8137.000000,105.128372,0.000000,0.000000,0.000000,0.000000,
17.000000,3794.871795,0.000000,0.000000,0.000000,5591.282051,0.000000,4216.410256,0.000000,0.000000,3764.102564,0.000000,0.000000,0.000000,3574.358974,8375.000000,8143.000000,105.136189,0.000000,0.000000,0.000000,0.000000,
18.000000,3746.153846,0.000000,0.000000,0.000000,5546.153846,0.000000,4182.051282,0.000000,0.000000,3716.923077,0.000000,0.000000,0.000000,3534.871795,8329.000000,8136.000000,105.144005,0.000000,0.000000,0.000000,0.000000,
19.000000,3782.564103,0.000000,0.000000,0.000000,5541.538462,0.000000,4152.820513,0.000000,0.000000,3742.564103,0.000000,0.000000,0.000000,3562.564103,8311.000000,8137.000000,105.151821,0.000000,0.000000,0.000000,0.000000,
20.000000,3846.153846,0.000000,0.000000,0.000000,5562.051282,0.000000,4144.615385,0.000000,0.000000,3788.205128,0.000000,0.000000,0.000000,3616.923077,8271.000000,8142.000000,105.159637,0.000000,0.000000,0.000000,0.000000,
21.000000,3837.948718,0.000000,0.000000,0.000000,5540.000000,0.000000,4113.846154,0.000000,0.000000,3769.743590,0.000000,0.000000,0.000000,3604.615385,8254.000000,8153.000000,105.167453,0.000000,0.000000,0.000000,0.000000,
22.000000,3863.589744,0.000000,0.000000,0.000000,5530.256410,0.000000,4071.282051,0.000000,0.000000,3788.205128,0.000000,0.000000,0.000000,3624.615385,8226.000000,8156.000000,105.175269,0.000000,0.000000,0.000000,0.000000,
23.000000,3929.230769,0.000000,0.000000,0.000000,5576.923077,0.000000,4097.435897,0.000000,0.000000,3844.615385,0.000000,0.000000,0.000000,3688.717949,8205.000000,8153.000000,105.183086,0.000000,0.000000,0.000000,0.000000,
24.000000,3928.205128,0.000000,0.000000,0.000000,5580.000000,0.000000,4177.948718,0.000000,0.000000,3840.000000,0.000000,0.000000,0.000000,3691.794872,8189.000000,8147.000000,105.190902,0.000000,0.000000,0.000000,0.000000,
25.000000,3891.282051,0.000000,0.000000,0.000000,5512.820513,0.000000,4207.692308,0.000000,0.000000,3801.538462,0.000000,0.000000,0.000000,3654.871795,8189.000000,8149.000000,105.198718,0.000000,0.000000,0.000000,0.000000,
26.000000,3867.179487,0.000000,0.000000,0.000000,5447.692308,0.000000,4079.487179,0.000000,0.000000,3765.128205,0.000000,0.000000,0.000000,3617.948718,8189.000000,8147.000000,105.206534,0.000000,0.000000,0.000000,0.000000,
27.000000,3865.128205,0.000000,0.000000,0.000000,5425.128205,0.000000,3905.641026,0.000000,0.000000,3753.846154,0.000000,0.000000,0.000000,3605.128205,8182.000000,8138.000000,105.214350,0.000000,0.000000,0.000000,0.000000,
28.000000,3907.179487,0.000000,0.000000,0.000000,5435.897436,0.000000,3890.769231,0.000000,0.000000,3797.948718,0.000000,0.000000,0.000000,3650.256410,8187.000000,8138.000000,105.222166,0.000000,0.000000,0.000000,0.000000,
29.000000,3998.461538,0.000000,0.000000,0.000000,5477.435897,0.000000,3969.743590,0.000000,0.000000,3891.794872,0.000000,0.000000,0.000000,3754.871795,8181.000000,8142.000000,105.229983,0.000000,0.000000,0.000000,0.000000,
30.000000,4109.743590,0.000000,0.000000,0.000000,5551.794872,0.000000,4005.128205,0.000000,0.000000,3999.487179,0.000000,0.000000,0.000000,3882.051282,8184.000000,8141.000000,105.237799,0.000000,0.000000,0.000000,0.000000,
31.000000,4156.410256,0.000000,0.000000,0.000000,5593.333333,0.000000,3991.282051,0.000000,0.000000,4048.717949,0.000000,0.000000,0.000000,3938.461538,8180.000000,8142.000000,105.245615,0.000000,0.000000,0.000000,0.000000,
32.000000,4116.923077,0.000000,0.000000,0.000000,5558.974359,0.000000,3985.128205,0.000000,0.000000,4016.923077,0.000000,0.000000,0.000000,3905.128205,8177.000000,8145.000000,105.253431,0.000000,0.000000,0.000000,0.000000,
33.000000,4072.820513,0.000000,0.000000,0.000000,5500.512821,0.000000,3960.000000,0.000000,0.000000,3970.256410,0.000000,0.000000,0.000000,3869.743590,8177.000000,8145.000000,105.261247,0.000000,0.000000,0.000000,0.000000,
34.000000,4070.256410,0.000000,0.000000,0.000000,5480.000000,0.000000,3942.051282,0.000000,0.000000,3960.512821,0.000000,0.000000,0.000000,3868.205128,8166.000000,8166.000000,105.269063,0.000000,0.000000,0.000000,0.000000,
35.000000,4063.076923,0.000000,0.000000,0.000000,5466.666667,0.000000,3927.179487,0.000000,0.000000,3954.358974,0.000000,0.000000,0.000000,3850.256410,8162.000000,8165.000000,105.276879,0.000000,0.000000,0.000000,0.000000,
36.000000,4048.205128,0.000000,0.000000,0.000000,5425.128205,0.000000,3918.974359,0.000000,0.000000,3943.589744,0.000000,0.000000,0.000000,3834.358974,8161.000000,8173.000000,105.284696,0.000000,0.000000,0.000000,0.000000,
37.000000,4060.512821,0.000000,0.000000,0.000000,5409.230769,0.000000,3926.153846,0.000000,0.000000,3957.948718,0.000000,0.000000,0.000000,3861.025641,8159.000000,8174.000000,105.292512,0.000000,0.000000,0.000000,0.000000,
38.000000,4037.435897,0.000000,0.000000,0.000000,5391.794872,0.000000,3933.333333,0.000000,0.000000,3933.846154,0.000000,0.000000,0.000000,3844.102564,8149.000000,8188.000000,105.300328,0.000000,0.000000,0.000000,0.000000,
39.000000,4003.076923,0.000000,0.000000,0.000000,5337.948718,0.000000,3922.564103,0.000000,0.000000,3890.769231,0.000000,0.000000,0.000000,3797.948718,8155.000000,8193.000000,105.308144,0.000000,0.000000,0.000000,0.000000,
40.000000,4078.461538,0.000000,0.000000,0.000000,5341.025641,0.000000,3920.512821,0.000000,0.000000,3956.410256,0.000000,0.000000,0.000000,3863.076923,8149.000000,8194.000000,105.315960,0.000000,0.000000,0.000000,0.000000,
41.000000,4211.282051,0.000000,0.000000,0.000000,5415.897436,0.000000,3941.025641,0.000000,0.000000,4087.692308,0.000000,0.000000,0.000000,4007.179487,8144.000000,8200.000000,105.323776,0.000000,0.000000,0.000000,0.000000,
42.000000,4232.307692,0.000000,0.000000,0.000000,5409.230769,0.000000,3936.410256,0.000000,0.000000,4110.256410,0.000000,0.000000,0.000000,4043.589744,8140.000000,8205.000000,105.331593,0.000000,0.000000,0.000000,0.000000,
43.000000,4142.564103,0.000000,0.000000,0.000000,5307.179487,0.000000,3917.435897,0.000000,0.000000,4025.128205,0.000000,0.000000,0.000000,3959.487179,8141.000000,8213.000000,105.339409,0.000000,0.000000,0.000000,0.000000,
44.000000,4110.769231,0.000000,0.000000,0.000000,5266.153846,0.000000,3943.589744,0.000000,0.000000,3992.820513,0.000000,0.000000,0.000000,3930.256410,8142.000000,8213.000000,105.347225,0.000000,0.000000,0.000000,0.000000,
45.000000,4180.000000,0.000000,0.000000,0.000000,5295.897436,0.000000,3949.230769,0.000000,0.000000,4051.794872,0.000000,0.000000,0.000000,3997.948718,8146.000000,8220.000000,105.355041,0.000000,0.000000,0.000000,0.000000,
46.000000,4226.153846,0.000000,0.000000,0.000000,5287.179487,0.000000,3889.743590,0.000000,0.000000,4094.358974,0.000000,0.000000,0.000000,4046.153846,8144.000000,8224.000000,105.362857,0.000000,0.000000,0.000000,0.000000,
47.000000,4185.128205,0.000000,0.000000,0.000000,5216.410256,0.000000,3872.820513,0.000000,0.000000,4056.410256,0.000000,0.000000,0.000000,4014.358974,8157.000000,8228.000000,105.370673,0.000000,0.000000,0.000000,0.000000,
48.000000,4140.512821,0.000000,0.000000,0.000000,5150.256410,0.000000,3900.000000,0.000000,0.000000,4005.128205,0.000000,0.000000,0.000000,3966.153846,8156.000000,8225.000000,105.378490,0.000000,0.000000,0.000000,0.000000,
49.000000,4154.871795,0.000000,0.000000,0.000000,5140.000000,0.000000,3903.076923,0.000000,0.000000,4005.128205,0.000000,0.000000,0.000000,3967.692308,8160.000000,8220.000000,105.386306,0.000000,0.000000,0.000000,0.000000,
50.000000,4195.897436,0.000000,0.000000,0.000000,5157.948718,0.000000,3921.538462,0.000000,0.000000,4041.538462,0.000000,0.000000,0.000000,4008.205128,8162.000000,8218.000000,105.394122,0.000000,0.000000,0.000000,0.000000,
51.000000,4236.923077,0.000000,0.000000,0.000000,5168.717949,0.000000,3949.230769,0.000000,0.000000,4087.179487,0.000000,0.000000,0.000000,4051.282051,8170.000000,8218.000000,105.401938,0.000000,0.000000,0.000000,0.000000,
52.000000,4257.435897,0.000000,0.000000,0.000000,5169.743590,0.000000,3907.692308,0.000000,0.000000,4106.153846,0.000000,0.000000,0.000000,4069.230769,8168.000000,8221.000000,105.409754,0.000000,0.000000,0.000000,0.000000,
53.000000,4254.871795,0.000000,0.000000,0.000000,5149.743590,0.000000,3861.025641,0.000000,0.000000,4092.820513,0.000000,0.000000,0.000000,4069.743590,8172.000000,8214.000000,105.417570,0.000000,0.000000,0.000000,0.000000,
54.000000,4250.256410,0.000000,0.000000,0.000000,5104.102564,0.000000,3875.897436,0.000000,0.000000,4077.948718,0.000000,0.000000,0.000000,4067.179487,8173.000000,8204.000000,105.425387,0.000000,0.000000,0.000000,0.000000,
55.000000,4246.666667,0.000000,0.000000,0.000000,5067.692308,0.000000,3904.615385,0.000000,0.000000,4072.307692,0.000000,0.000000,0.000000,4057.948718,8171.000000,8203.000000,105.433203,0.000000,0.000000,0.000000,0.000000,
56.000000,4260.512821,0.000000,0.000000,0.000000,5071.282051,0.000000,3897.435897,0.000000,0.000000,4086.666667,0.000000,0.000000,0.000000,4067.692308,8165.000000,8198.000000,105.441019,0.000000,0.000000,0.000000,0.000000,
57.000000,4275.384615,0.000000,0.000000,0.000000,5070.256410,0.000000,3878.461538,0.000000,0.000000,4098.974359,0.000000,0.000000,0.000000,4083.589744,8171.000000,8197.000000,105.448835,0.000000,0.000000,0.000000,0.000000,
58.000000,4218.974359,0.000000,0.000000,0.000000,5004.615385,0.000000,3851.282051,0.000000,0.000000,4038.974359,0.000000,0.000000,0.000000,4027.692308,8175.000000,8193.000000,105.456651,0.000000,0.000000,0.000000,0.000000,
59.000000,4164.102564,0.000000,0.000000,0.000000,4934.871795,0.000000,3835.384615,0.000000,0.000000,3984.102564,0.000000,0.000000,0.000000,3962.051282,8182.000000,8189.000000,105.464467,0.000000,0.000000,0.000000,0.000000,
60.000000,4214.871795,0.000000,0.000000,0.000000,4927.179487,0.000000,3849.230769,0.000000,0.000000,4042.051282,0.000000,0.000000,0.000000,4005.641026,8182.000000,8192.000000,105.472284,0.000000,0.000000,0.000000,0.000000,
61.000000,4239.487179,0.000000,0.000000,0.000000,4903.076923,0.000000,3856.923077,0.000000,0.000000,4078.974359,0.000000,0.000000,0.000000,4044.615385,8182.000000,8198.000000,105.480100,0.000000,0.000000,0.000000,0.000000,
62.000000,4188.717949,0.000000,0.000000,0.000000,4837.435897,0.000000,3817.948718,0.000000,0.000000,4025.128205,0.000000,0.000000,0.000000,4000.000000,8178.000000,8205.000000,105.487916,0.000000,0.000000,0.000000,0.000000,
63.000000,4236.410256,0.000000,0.000000,0.000000,4850.769231,0.000000,3811.282051,0.000000,0.000000,4068.205128,0.000000,0.000000,0.000000,4040.512821,8181.000000,8211.000000,105.495732,0.000000,0.000000,0.000000,0.000000,
64.000000,4335.384615,0.000000,0.000000,0.000000,4899.487179,0.000000,3865.128205,0.000000,0.000000,4174.358974,0.000000,0.000000,0.000000,4139.487179,8181.000000,8217.000000,105.503548,0.000000,0.000000,0.000000,0.000000,
65.000000,4304.102564,0.000000,0.000000,0.000000,4854.358974,0.000000,3888.205128,0.000000,0.000000,4153.333333,0.000000,0.000000,0.000000,4117.948718,8181.000000,8226.000000,105.511364,0.000000,0.000000,0.000000,0.000000,
66.000000,4238.461538,0.000000,0.000000,0.000000,4776.410256,0.000000,3864.102564,0.000000,0.000000,4087.692308,0.000000,0.000000,0.000000,4055.384615,8181.000000,8225.000000,105.519181,0.000000,0.000000,0.000000,0.000000,
67.000000,4266.666667,0.000000,0.000000,0.000000,4741.025641,0.000000,3829.230769,0.000000,0.000000,4105.641026,0.000000,0.000000,0.000000,4074.358974,8178.000000,8221.000000,105.526997,0.000000,0.000000,0.000000,0.000000,
68.000000,4276.410256,0.000000,0.000000,0.000000,4702.564103,0.000000,3805.641026,0.000000,0.000000,4113.846154,0.000000,0.000000,0.000000,4082.564103,8178.000000,8222.000000,105.534813,0.000000,0.000000,0.000000,0.000000,
69.000000,4195.897436,0.000000,0.000000,0.000000,4634.871795,0.000000,3784.615385,0.000000,0.000000,4046.153846,0.000000,0.000000,0.000000,4007.179487,8184.000000,8229.000000,105.542629,0.000000,0.000000,0.000000,0.000000,
70.000000,4167.692308,0.000000,0.000000,0.000000,4607.179487,0.000000,3788.717949,0.000000,0.000000,4030.769231,0.000000,0.000000,0.000000,3978.461538,8173.000000,8222.000000,105.550445,0.000000,0.000000,0.000000,0.000000,
71.000000,4247.179487,0.000000,0.000000,0.000000,4632.307692,0.000000,3801.538462,0.000000,0.000000,4105.128205,0.000000,0.000000,0.000000,4056.410256,8176.000000,8220.000000,105.558261,0.000000,0.000000,0.000000,0.000000,
72.000000,4327.179487,0.000000,0.000000,0.000000,4666.666667,0.000000,3813.333333,0.000000,0.000000,4170.769231,0.000000,0.000000,0.000000,4142.051282,8167.000000,8222.000000,105.566078,0.000000,0.000000,0.000000,0.000000,
73.000000,4333.846154,0.000000,0.000000,0.000000,4677.435897,0.000000,3808.717949,0.000000,0.000000,4178.461538,0.000000,0.000000,0.000000,4159.487179,8165.000000,8224.000000,105.573894,0.000000,0.000000,0.000000,0.000000,
74.000000,4277.948718,0.000000,0.000000,0.000000,4637.435897,0.000000,3830.256410,0.000000,0.000000,4147.692308,0.000000,0.000000,0.000000,4111.282051,8163.000000,8224.000000,105.581710,0.000000,0.000000,0.000000,0.000000,
75.000000,4215.897436,0.000000,0.000000,0.000000,4553.846154,0.000000,3827.692308,0.000000,0.000000,4098.461538,0.000000,0.000000,0.000000,4045.641026,8160.000000,8228.000000,105.589526,0.000000,0.000000,0.000000,0.000000,
76.000000,4218.461538,0.000000,0.000000,0.000000,4501.538462,0.000000,3747.692308,0.000000,0.000000,4079.487179,0.000000,0.000000,0.000000,4029.230769,8167.000000,8231.000000,105.597342,0.000000,0.000000,0.000000,0.000000,
77.000000,4270.256410,0.000000,0.000000,0.000000,4534.358974,0.000000,3897.948718,0.000000,0.000000,4136.410256,0.000000,0.000000,0.000000,4084.615385,8173.000000,8227.000000,105.605158,0.000000,0.000000,0.000000,0.000000,
78.000000,4240.512821,0.000000,0.000000,0.000000,4518.461538,0.000000,4303.589744,0.000000,0.000000,4131.282051,0.000000,0.000000,0.000000,4072.307692,8179.000000,8231.000000,105.612975,0.000000,0.000000,0.000000,0.000000,
79.000000,4213.846154,0.000000,0.000000,0.000000,4469.230769,0.000000,4423.076923,0.000000,0.000000,4095.897436,0.000000,0.000000,0.000000,4036.923077,8183.000000,8236.000000,105.620791,0.000000,0.000000,0.000000,0.000000,
80.000000,4319.487179,0.000000,0.000000,0.000000,4553.333333,0.000000,4144.102564,0.000000,0.000000,4194.358974,0.000000,0.000000,0.000000,4140.512821,8187.000000,8237.000000,105.628607,0.000000,0.000000,0.000000,0.000000,
81.000000,4391.282051,0.000000,0.000000,0.000000,4638.974359,0.000000,3929.743590,0.000000,0.000000,4286.666667,0.000000,0.000000,0.000000,4240.000000,8181.000000,8234.000000,105.636423,0.000000,0.000000,0.000000,0.000000,
82.000000,4333.333333,0.000000,0.000000,0.000000,4576.410256,0.000000,3899.487179,0.000000,0.000000,4229.230769,0.000000,0.000000,0.000000,4191.282051,8189.000000,8234.000000,105.644239,0.000000,0.000000,0.000000,0.000000,
83.000000,4307.179487,0.000000,0.000000,0.000000,4532.307692,0.000000,3864.615385,0.000000,0.000000,4186.153846,0.000000,0.000000,0.000000,4145.641026,8194.000000,8237.000000,105.652055,0.000000,0.000000,0.000000,0.000000,
84.000000,4352.820513,0.000000,0.000000,0.000000,4575.384615,0.000000,3893.333333,0.000000,0.000000,4243.076923,0.000000,0.000000,0.000000,4191.282051,8195.000000,8233.000000,105.659872,0.000000,0.000000,0.000000,0.000000,
85.000000,4318.974359,0.000000,0.000000,0.000000,4535.897436,0.000000,4004.102564,0.000000,0.000000,4220.000000,0.000000,0.000000,0.000000,4170.769231,8202.000000,8226.000000,105.667688,0.000000,0.000000,0.000000,0.000000,
86.000000,4218.461538,0.000000,0.000000,0.000000,4439.487179,0.000000,4067.692308,0.000000,0.000000,4107.179487,0.000000,0.000000,0.000000,4062.051282,8217.000000,8220.000000,105.675504,0.000000,0.000000,0.000000,0.000000,
87.000000,4200.512821,0.000000,0.000000,0.000000,4427.179487,0.000000,4078.974359,0.000000,0.000000,4084.102564,0.000000,0.000000,0.000000,4032.307692,8214.000000,8218.000000,105.683320,0.000000,0.000000,0.000000,0.000000,
88.000000,4264.615385,0.000000,0.000000,0.000000,4468.717949,0.000000,4057.435897,0.000000,0.000000,4153.846154,0.000000,0.000000,0.000000,4102.051282,8223.000000,8221.000000,105.691136,0.000000,0.000000,0.000000,0.000000,
89.000000,4349.743590,0.000000,0.000000,0.000000,4519.487179,0.000000,4020.000000,0.000000,0.000000,4224.615385,0.000000,0.000000,0.000000,4191.282051,8218.000000,8215.000000,105.698952,0.000000,0.000000,0.000000,0.000000,
90.000000,4425.641026,0.000000,0.000000,0.000000,4606.153846,0.000000,4064.615385,0.000000,0.000000,4286.666667,0.000000,0.000000,0.000000,4268.205128,8215.000000,8207.000000,105.706769,0.000000,0.000000,0.000000,0.000000,
